Date,Time,Location,Operator,Flight Number,Route,Type,Registration,cn/In,Aboard,Fatalities,Ground
04/07/1999,00:33,"Near Ceyhan, Turkey",Turkish Airlines (THY),360,Adana - Ciddah,Boeing 737-4Q8,TC-JEP,25378/2732,6,6,0
04/08/1999,11:35,"Near Malaga, Colombia",Aerotaca,361,Bucaramanga - Malaga,de Havilland Canada DHC-6 Twin Otter 300,HK-2760,777,5,5,0
04/15/99,16:05,"Shanghi, China",Korean Air,362,"Shanghi, China - Seoul, Korea",McDonnell Douglas MD-11,HL-7373,48409/490,3,3,0
05/08/1999,19:21,"Off Port Vila, Vanuatu",Vanair,363,Espí_rita Santo - Port Vila,de Havilland Canada DHC-6 Twin Otter 300,YJ-RV9,694,12,7,0
05/24/99,13:15,"Kunching, Malaysia",Military - Malaysian Air Force,364,Training,de Havilland Canada DHC-4A,M21-05,270,5,5,0
05/29/99,14:30,"Ol Kiombo, Kenya",Malindi Air Services,365,Ol Kiombo - Mara Sika AS,Let 410UVP-E,5Y-LET,912620,2,2,0
06/01/1999,23:50,"Little Rock, Arkansas",American Airlines,366,Dallas-Fort Worth - Little Rock,McDonnell Douglas MD-82,N215AA,49163/1111,145,11,0
06/03/1999,12:00,"Near Khartoum, Sudan",Military - Sudan Air Force,367,Kassala - Khartoum,Antonov 32,Unknown,Unknown,50,50,0
06/09/1999,12:00,"Coron, Philippines",PacifiAirways,368,Unknown,Britten-Norman BN-2A-21 Islander,RP-C471,473,1,1,0
06/09/1999,10:50,"Juneau, Alaska",Air Taxi - Coastal Helicopters Inc.,369,Sightseeing,Eurocopter AS-350BA,N6099S,2810,7,7,0
06/17/99,08:52,"Goroka, Papua New Guinea",Airlink,370,Nadzab - Goroka,Embraer 110P2 Bandeirante,P2-ALX,110210,17,17,0
06/25/99,13:20,"Long Haul Lake, Manatoba, Canada",Blue Water Aviation Services,371,Test flight,de Havilland Canada DHC-3 Otter,C-FIFP,73,2,1,0
06/30/99,02:42,"Seraing, Belgium",Nightexpress,372,"London, England - Frankfort, Germany",Beechcraft 99,D-IBEX,U- 45,2,2,0
07/04/1999,12:05,"Villavicencio, Colombia",LANC Colombia,373,Villavicencio - Mitu,Douglas DC-6A,HK-1776,45499/1011,18,5,0
07/07/1999,19:51,"Near Kathmandu, Nepal",Lufthansa Cargo Airlines,374,Kathmandu - New Delhi,Boeing 727-243F,VT-LCI,22168/1770,5,5,0
07/09/1999,04:30,"Toluca , Mexico",Aero Jet Express,375,Los Mochis - Toluca,Hawker Siddeley HS-125,XA-TAL,25064,4,4,0
07/16/99,21:41,"Off Martha's Vineyard, Massachusetts",Private,376,"Fairfield, N.J. - Martha's Vineyard, MA",Piper PA-32-R301 Saratoga II HP,N9253N,3213100,3,3,0
07/20/99,11:00,"Near Bluefields, Nicaragua",La Costena,377,Managua - Bluefields,Cessna 208B Grand Caravan,YN-CED,208B-0341,16,16,0
07/23/99,11:25,"Tokyo, Japan",All Nippon Airways,378,"Tokyo, Japan - Chitose, Japan",Boeing B-747,Unknown,Unknown,517,1,0
07/23/99,03:30,"Near Orito, Colombia",Military - U.S. Army,379,Unknown,de Havilland Canada DHC-7-102,N5382W,95,7,7,0
07/24/99,05:35,"Nasevou Village, Fiji",Air Fiji,380,Nausori - Nadi,Embraer 110P1 Bandeirante,DQ-AFN,110416,17,17,0
07/31/99,08:30,"Marine City, Michigan",Private,381,Sky Diving,Beech King Air 65-A90,N518DM,LJ-251,10,10,0
08/07/1999,12:00,"Santo Antao, Cape Verde Islands",TACV-Cabo Verde Airlines,382,Sao Vicente - Santo Antao,Dornier 228-201,D4-CBC,8091,18,18,0
08/12/1999,23:58,"Sept-í_les, Canada",Regionnair,383,Port-Menier - Sept-Iles,Beechcraft 1900D,C-FLIH,UE-347,4,1,0
08/22/99,18:45,"Hong Kong, China",China Airlines (Taiwan),384,Bangkok - Hong Kong,McDonnell Douglas MD-11,B-150,48468/518,315,3,0
08/24/99,12:36,"Hualian, Taiwan",Uni Air,385,Taipei - Hualian,McDonnell Douglas MD-90-30,B-17912,53536/2160,96,1,0
08/26/99,10:54,"Turtkul, Uzbekistan",Uzbekistan Airways,386,Tashkent - Turtkul,Yakovlev YAK-40,UK-87848,9331730,33,2,0
08/31/99,20:55,"Buenos Aires, Argentina","LAPA, Lineas Aereas Privadas Argentinas",387,Buenos Aires - Cordoba,Boeing B-737-204C,LV-WRZ,20389/251,103,64,10
09/01/1999,10:26,"Mount Meru, Tanzania",Northern Air (Tanzania),388,Serener Airstrip - Kilimanjaro IAP,Cessna 404 Titan II,5HNAT,805,12,12,0
09/03/1999,12:50,"Glasgow, Scotland",Edinburgh Air Charter,389,Glasgow - Aberdeen,Cessna 404 Titan Ambassador,G-ILGW,404-0690,11,8,0
09/05/1999,11:53,"Westerly, Rhode Island",Air Taxi - New England Airlines,390,"Westerly, RI - Block Island, RI",Piper PA-32-260,N4830S,32-1261,5,3,0
09/05/1999,10:30,"Near Kathmandu, Nepal",Necon Air,391,Pokhara - Kathmandu,Hawker Siddeley HS-748-501 Super 2B,9N-AEG,1806,15,15,0
09/14/99,12:00,"Bucharest, Romania",Greek Government,392,Athens - Bucharest,Dassault Falcon 900B,SX-ECH,26,13,7,0
09/14/99,21:20,"Belelm, Brazil",Norte Jet Tíçxi Aí©reo,393,Belem - Monte Dourado,Embraer 110 Bandeirante,PT-ODK,110002,2,2,0
09/17/99,12:00,"Mt. Hidalgo, Mexico",Military - Mexican Air Force,394,Test flight,Lockheed C-130A Hercules,3610,3217,5,5,0
09/25/99,17:25,"Mt. Mauna Loa, Hawaii",Big Island Airlines,395,Sightseeing,Piper PA-31-350 Navajo Chieftain,N411WL,31-8352039,10,10,0
10/02/1999,19:15,"Dhahran, Saudi Arabia",Aramco Associated Company,396,Unknown,Bell 214ST helicopter,N704H,28108,20,12,0
10/24/99,10:15,"Off Genova, Italy",Avioriprese Jet Executive,397,Napoli - Genoa,Learjet 35A,I-AVJG,35-189,3,3,0
10/24/99,12:00,"San Carlos, Venezuela",Military - Venezuelan Army,398,La Carlota - Acarigua,Arava 201,EV-8012,62,6,6,0
10/25/99,11:20,"Aberdeen, South Dakota",Private charter,399,"Orlando, FL - Dallas, TX",Gates Learjet 35,N47BA,60,6,6,0
10/31/99,06:52,"Off Nantucket Island, Massachusetts",EgyptAir,400,New York City - Cairo,Boeing B-767-366ER,SU-GAP,24542/282,217,217,0
10/31/99,09:35,"Charllis, Idaho",Air Taxi - Stanley Air Taxi,401,Unknown,Cessna U206F,N902CT,U20602610,4,4,0
01/04/2001,12:00,"Zheng Zou AB, China",Military - People's Liberation Army,402,Training,Shaanxi Yunshuji Y-8/Yunshuji Y-8,31242/31243,Unknown,16,16,6
11/09/1999,19:03,"Near Uruapan, Mexico",TAESA,403,Uruapan - Mexico City,McDonnell Douglas DC-9-31,XA-TKN,47418/570,18,18,0
11/12/1999,11:13,"Near Pristina, Kosovo",Si Fly - U.N. charter,404,Rome - Pristina,Aerospatiale Alenia ATR-42,F-OHFV,12,24,24,0
11/26/99,05:26,"Nairobi, Kenya",DHL Aviation Africa,405,"Nairobi - Dar Es Salaam, Tanzania",Cessna 208 Caravan I,5Y-RAN,208-00037,4,4,0
12/05/1999,05:12,"Moscow, Russia",Tashkent Aircraft Production Corporation,406,"Moscow, Russia - Tashkent, Uzbekistan",Ilyushin 114T,UK-91004,1083800305,7,5,0
12/06/1999,07:06,"Johannesburg, South Africa",Charter - Flightline Charter Services,407,"Johannesburg, South Africa  - Oranjemund, Namibia",Piper PA-31-350,ZS-OJY,31-7405210,9,9,0
12/07/1999,13:00,"Bethel, Alaska",Air Taxi - Grant Aviation Inc.,408,Unknown,Cessna 207,N1747U,20700347,6,6,0
12/07/1999,09:25,"Near Bayombang, Philippines",Asian Spirit,409,Manila - Cauayan,Let 410UVP,RP-C-3883,851429,17,17,0
12/09/1999,15:12,"Near Branson, Missouri",College of the Ozarks,410,Saint Louis - Branson,Cessna 525 Citation,N525KL,525-0136,6,6,0
12/09/1999,12:04,"Near Sundsvall, Sweden",Charter - Twin Air HB,411,Sundsvall - Gothenburg,Piper PA-31-350,SE-GDN,31-7300948,8,8,0
12/10/1999,12:00,"Kuwait City, Kuwait",Military - U.S. Air Force,412,Unknown,Lockheed C-130H,63-7854,3924,94,3,0
12/11/1999,09:20,"Sao Jorge, Azores (Portugal)",SATA,413,Ponta Delgada - Horta,British Aerospace APT,CS-TGM,2030,35,35,0
12/21/99,09:40,"Guatemala City, Guatemala",Cubana de Aviacon,414,Havana - Guatemala City,McDonnell Douglas DC-10-30,F-GTDI,46890/77,314,16,2
04/05/2000,09:30,"Marianna, Florida",Bankair,415,Opa-Locka - Marianna,Learjet 35A,N86BE,35-194,3,3,0
04/19/00,12:00,"Bukavu, DemocratiRepubliCongo",Kivu Air Services,416,Unknown,Cessna 208B Caravan I,ZS-ONT,208B-0220,2,2,0
12/22/99,18:38,"Great Hallingbury, United Kingdom",Korean Air,417,"London, England - Milan, Italy",Boeing 747-2B5F,HL-7451,22480/448,4,4,0
12/24/99,12:00,"Amritsar, India / Kandahar, Afghanistan",Indian Airlines,418,Kathmandu - New Delhi,Airbus A300B2-101,VT-EDW,36,189,1,0
12/25/99,20:15,"Bejuma, Venezuela",Cubana de Aviacion,419,Havana - Valencia,Yakovlev YAK-42D,CU-T1285,4.52E+12,22,22,0
12/25/99,15:02,"Near Simara, Nepal",Skyline Airways,420,Simara - Kathmandu,de Havilland Canada DHC-6 Twin Otter,9N-AFL,796,10,10,0
12/29/99,12:00,"Near Zonguldak, Turkey",Ecuato Guineana de Aviacion,421,"Kiev, Russia - Tehran, Iran",Antonov 28,3C-JJI,Unknown,6,6,0
01/05/2000,12:00,"Abuja, Nigeria",Skypower Express Airways,422,Lagos - Abuja,Embraer 110P1A Bandeirante,5N-AXL,110-455,16,1,1
01/10/2000,17:54,"Niederhasli, Switzerland",Crossair,423,Zí_rich - Dresden,Saab 340B,HB-AKK,213,10,10,0
01/13/00,12:38,"Off Marsa el-Brega, Libya",Avisto,424,Tripoli IAP - Marsa el-Brega,Shorts 360-300,HB-AAM,SH-3763,41,22,0
01/15/00,13:10,"San Jose, Costa Rica",TACA,425,San Jose - Tortuguero,Let 410UVP-E,YS-09-C,861620,20,5,0
01/25/00,18:09,"Near Ankara, Turkey",Top Air - Air Taxi,426,Ankara - Istanbul,Beechcraft King Air C90,Unknown,Unknown,4,4,0
01/30/00,21:08,"Off Abidjan, Ivory Coast",Kenya Airways,427,Abidjan - Lagos,AirbusA310-304,5Y-BEN,426,179,169,0
04/19/00,12:00,"Pepa ,Congo",Military - Centrafricain Airlines,428,"Pepa, Congo - Kigali, Rwanda",Antonov AN-8,TL-ACM,9340706,24,24,0
07/02/2000,10:50,"Off Cagayancillo, Philippines",Military - Philippine Air Force,429,Cagayancillo - Puerto Princesa,GAF Nomad N-22C,N286,86,15,14,0
01/31/00,16:21,"Off Point Mugu, California",Alaska Airlines,430,Puerto Vallarta - San Francisco,McDonnell Douglas MD-83,N963AS,53077/1995,88,88,0
02/02/2000,12:00,"Tehran, Iran",Military - IslamiRepubliof Iran Air Force,431,Training,Lockheed C-130 Hercules,Unknown,Unknown,8,8,0
02/05/2000,16:00,"Iliamna, Alaska","Air Taxi - Iliamna, Air Taxi Inc.",432,"Ilianma, AK - Koliganek, AK",Cessna U206G,N756HG,U20604099,6,6,0
02/16/00,19:50,"Sacramento, California",Emery Worldwide,433,"Sacramento, CA - Dayton, OH",McDonnell Douglas DC-8-71F,N8079U,45947/341,3,3,0
03/05/2000,18:11,"Burbank, Calilfornia",Southwest Airlines,434,Las Vegas - Burbank,Boeing B-737-3T5,N668SW,23060/1069,142,0,0
03/09/2000,08:40,"Moscow, Russia",Vologodskiye Airlines,435,Moscow - Kiev,Yakovlev YAK-40,RA-88170,9620847,9,9,0
03/17/00,12:31,"Ennadai Lake, Canada",Points North Air Services,436,"Points North Landing, SK - Ennadai Lake",Douglas C-47A-5-DK,C-FNTF,12344,2,2,0
03/17/00,09:30,"Near Kuna Yala, Panama",Aeroperlas,437,Panama City - Puerto Obaldia,de Havilland Canada DHC-6 Twin Otter 300,HP-1267APP,624,10,10,0
03/22/00,12:00,"Herreira, Spain",Military - Ejí©rcito del Aire,438,Sevilla - Herreira,CASA 212-DE Aviocar 200,TM-12D-73,314,,,
03/24/00,18:04,"Kadirana, Sri Lanka",Sky Cabs,439,Bangkok - Colombo,Antonov AN-12 (freighter),RA-11302,8346004,8,6,2
03/25/00,12:00,"Huambo, Angola",Uralex,440,Huambo - Luanda,Antonov AN-32,D2-MAJ,ZZX3201,33,3,0
04/01/2000,08:00,"Near Gualeguaychu, Argentina",Taxval,441,Unknown,Cessna 208 Caravan,LV-ZSR,208-00311,1,1,0
06/23/00,11:41,"Boca Raton, Florida",Universal Jet Aviation,442,Boca Raton - Fort Pierce,Learjet 55,N220JC,55-050,3,3,
04/19/00,07:02,"Samal Island, Philippines",Air Philippines,443,Manila - Davao,Boeing B-737-2H4,RP-C3010,21447/508,131,131,0
04/29/00,12:00,"Bapi, Papua New Guinea",North Coast Aviation,444,Unknown,Britten-Norman BN-2A-20 Islander,P2-ISA,703,4,4,0
05/02/2000,14:39,"Lyon Satolas, France",Northern Executive Aviation,445,Unknown,Learjet 35A,G-MURI,35-646,5,2,0
05/03/2000,12:00,"Kurupung, Guyana",Trans Guyana Airways,446,Unknown,Britten-Norman BN-2A-9 Islander,8R-GAC,694,1,1,0
05/10/2000,20:30,"Kaunakakai, Hawaii",Price Aircraft Company,447,Kahului - Hoolehua,Rockwell Sabreliner 65,N241H,465-5,6,6,0
05/17/00,09:47,"Moanda, Gabon",Avirex,448,Libreville - Moanda,Beechcraft 1900C-1,TR-LFK,UC-133,10,3,0
05/21/00,11:28,"Near Wilkes-Barre, Pennsylvania",Executive Airlines,449,AtlantiCity - Wilkes-Barre,BAe Jetstream 3101-31,N16EJ,834,19,19,0
05/25/00,12:00,"Near Manila, Philippines",Philippine Air Lines,450,Davao - Manila,Airbus A.330-301,F-OHZN,Unknown,298,1,0
05/25/00,02:50,"Paris, France",Streamline,451,Paris - London,Shorts 330-200,G-SSWN,SH-3064,2,1,0
05/31/00,19:05,"Off Whyalla, Australia",Whyalla Airlines,452,Adelaide - Whyalla,Piper PA-31-350 Navajo,VH-MZK,31-8152180,8,8,0
06/05/2000,11:35,"Accra, Ghana",Ghana Airlink,453,Tamale - Accra,Fokker F-27 Friendship 600,G-524,10535,52,7,0
06/14/00,09:50,"Liverpool, England",ANT Air Taxi,454,Ronaldsway - Liverpool,Piper PA-31-350 Navajo,G-BMBC,31-7652172,5,5,0
06/21/00,07:15,"Cuiaba, Brazil",Air taxi - Jao Air Taxi,455,Cuiaba - Rondonopolis,Beech Baron,PT-LGL,Unknown,4,4,0
06/22/00,15:16,"Shitai, China",Wuhan Airlines,456,Enshi - Wuhan,Xian Yunshuji Y-7-100C,B-3479,6708,44,44,7
06/27/00,12:00,"Off Shimano, Japan",Military - Japanese Air Self-Defence Force,457,Training,Kawasaki C-1A,88-1027,8027,5,5,0
07/08/2000,19:50,"Near Villahermosa, Mexico",Aerocaribe,458,Tuxtla Gutierrez - Villahermosa,British Aerospace  BAe Jetstream 32EP,N912FJ,912,19,19,0
07/09/2000,08:37,"Villavicencio, Colombia",CORAL Colombia,459,Villavicencio - Mitu,Curtiss C-46A-60-CS,HK-851P,383,19,13,0
07/13/00,00:34,"Raleigh, North Carolina",Win Win Aviation,460,"Hinckley, IL - Louisburg, NC",de Havilland Canada DHC-6 Twin Otter 200,N201RH,163,3,1,0
07/17/00,07:34,"Patna, India",Indian Airlines/Alliance Airlines,461,Calcutta - Patna - Lucknow - New Delhi,Boeing B-737-2A8 Advanced,VT-EGD,22280/671,58,55,5
07/19/00,00:30,"Linneus, Maine",Airwave Transport,462,Moncton - Montreal,Grumman G-159 Gulfstream I,C-GNAK,154,2,2,0
07/20/00,13:12,"Nassau, Bahamas",Allied Air Freight,463,Unknown,Douglas C-47A-10-DK,N54AA,12475,2,2,0
07/21/00,10:20,"Maui, Hawaii",Blue Hawaiian Helicopters,464,Sight seeing,Aerospatiale AS355-F1,N510TG,5168,7,7,0
07/25/00,16:44,"Gonesse, France",Air France,465,Paris - New York City,Aerospatiale BAe Concorde 101,F-BTSC,203,109,109,4
07/26/00,12:00,"Mafraq, Jordan",Military - Royal Jordanian Air Force,466,Unknown,Lockheed C-130H Hercules,348,4073,13,13,0
07/27/00,10:31,"Jodhura, Nepal",Royal Nepal Airlines,467,Bajhang - Dhangadhi,de Havilland Canada DHC-6 Twin Otter 300,9N-ABP,654,25,25,0
08/02/2000,08:45,"Cubatao, Brazil",Air taxi - Lider Air Taxi,468,Cubatao - Navegantes,Sikorsky S-76,PT-HRD,Unknown,6,6,0
08/06/2000,15:55,"Puerto Montt, Chile",Military - Fuerza Aí©rea de Chile,469,Santiago - Coihaique,Casa 212-AB10 Aviocar,230,AB10-454,14,14,0
08/09/2000,08:00,"Burlington Township, New Jersey",Patuxent Airways / Private,470,"Lakehurst, NY - Patuxent River, MD",Piper Navajo PA-31/ Piper Seminole PA-44,N27944 / N2225G,7952056/79951271,11,11,0
08/12/2000,12:00,"Near Tshikapa, Congo",Staer Air,471,Kinshasa - Tshikapa,Antonov AN-26B,Unknown,Unknown,27,27,0
08/14/00,23:57,"Teslin Lake, British Columbia, Canada",RCMP-GRC Air Services,472,Teslin - Dease Lake,Cessna 208 Caravan I,C-GMPB,208-00082,2,2,0
08/15/00,08:25,"Lumber City, Georgia",Air Taxi,473,"Dothan, AL - Hazelhurst, GA",Piper PA-31-350,N801MW,31-8152136,3,3,0
08/23/00,19:30,"Off Manama, Bahrain",Gulf Air,474,Cairo - Manama,Airbus A320-212,A4O-EK,481,143,143,0
08/25/00,17:30,"Hilo Bay, Hawaii",Big Island Airlines,475,Sightseeing,Piper PA-31-350 Navajo Chieftain,N923BA,31-8252024,9,1,0
08/26/00,12:10,"Near La Fortuna, Costa Rica",SANSA,476,San Jose  - La Fortuna - Tamarindo,Cessna 208B Grand Caravan I,HP-1357AAP,208B-0709,10,10,0
09/02/2000,12:00,"Mount Montezuma, Colombia",Military - Fuerza Aí©rea Colombiana,477,Unknown,Douglas C-47,FAC1659,32984,7,7,0
09/04/2000,15:10,"Near Burketown, Australia",Charter - Central Air,478,Perth - ,Beechcraft SKA 200,VH-SKC,BB-47,8,8,0
09/16/00,09:25,"Kumarapura, Sri Lanka",Military - Sri Lanka Air Force,479,Colombo - Kalmunai,Mil Mi-17,Unknown,Unknown,14,14,0
09/18/00,15:10,"Nuiqsut, Alaska",Cape Smythe Air Service,480,Deadhorse - Nuiqsut,Piper PA-31-350 Navajo,N220CS,8275013,10,5,0
10/06/2000,16:55,"Reynosa, Mexico",Aeromexico,481,Mexico City - Reynosa - Matamoros,McDonnell Douglas DC-9-31,N936ML,47501/571,88,0,4
12/11/2000,14:45,"Near Sumacal, Beni, BO",Servicio Aereo Manchupo,482,Cashaschanes - Sumacal,Cessna 206,CP-1721,Unknown,6,6,0
10/08/2000,15:20,"Port Radium, Northwest Territories, Canada",Summit Air Charters,483,Kuglluktuk - Yellowknife,Shorts SC.7 Skyvan 3-100,C-FSDZ,SH-1953,3,3,0
10/09/2000,09:50,"Lummi Island, Washington",Empire Airlines,484,Bellingham - Eastsound-Orcas Island,Cessna 208B Caravan I Super Cargomaster,N941FE,208B-0192,1,1,0
10/10/2000,14:52,"Wichita, Kansas",Bombardier Aerospace,485,Test flight,Canadair CL-600-2B16 Challenger 604,C-FTBZ,5991,3,2,0
10/16/00,17:33,"Hillsboro, Missouri",Private,486,St. Louis - New Madrid,Cessna 335,N8354N,335-0064,3,3,0
10/19/00,12:12,"Near Sam Neua, Laos",Lao Aviation,487,Vientiane - Sam Neua,Harbin Yunshuji Y-12-II,RDPL-34130,86,17,8,0
10/25/00,18:15,"Near Batumi, Republiof Georgia",Military - Russian Air Force,488,Moscow - Batumi,Ilyushin IL-18D,RA-74295,187010602,86,86,0
10/31/00,23:17,"Taipei, Taiwan",Singapore Airlines,489,Taipei - Los Angeles,Boeing B-747-412,9V-SPK,28023/1099,179,83,0
10/31/00,11:27,"Near Monaquimbundo, Angola",Aca-Ancargo,490,Saurimo - Luanda,Antonov AN-26,D2-FDI,27312009,44,44,0
11/07/2000,12:00,"Luabo, DemocratiRepubliCongo",Malu Aviation,491,Unknown,Antonov 32B,ER-AFA,3406,11,2,0
11/09/2000,01:23,"Fort Wayne, Indiana",Superior Aviation,492,"Fort Wayne, IN - Milwaukee, WI",Swearingen SA.226TC Metro II,N731AC,TC-255,1,1,0
11/15/00,13:05,"Near Luanda, Angola",Asa Pesada,493,Luanda - Namibe,Antonov AN-26,D2-FCG,PESA001,57,57,0
11/20/00,12:22,"Miami, Florida",American Airlines,494,"Miami, FL - Port au Prince",Airbus A300-600R,N14056,463,114,1,0
11/25/00,06:04,"Cordoba, Spain",Mayoral Executive Jet,495,Malaga - Cordoba,Aerospatiale SN-601 Corvette,EC-DQG,27,2,1,0
01/14/01,17:29,"Near Lake Point, Utah",Skydive Salt Lake - Charter,496,Skydiving,Beech A90 King Air,N616F,LJ-165,9,9,0
01/23/01,21:35,"Eider Point, Alaska",MajestiAir Cargo,497,Unknown,Douglas C-47A-30-DK (DC-3C),N19454,13863,2,2,0
01/25/01,18:15,"Ciudad Bolivar, Venezuela",Rutaca Airlines,498,Canaina - Ciudad Bolivar - Por La Mar,Douglas DC-3C (C47A-DL),YV-224C,19055,24,24,0
01/27/01,17:37,"Byers, Colorado",North Bay Charter,499,"Broomfield, CO - Stillwater, OK",Beech King Air 200 Catpass,N81PF,BB-158,10,10,0
01/31/01,16:50,"El Yopal, Colombia",Lineas Aereas Suramericanas,500,El Yopal - Mitu,Sud Aviation SE-210 Caravelle 10R,HK-3932X,201,6,3,0
02/08/2001,19:20,"Beaver Island, Minnesota",Northern Illinois Flight Center,501,Chicago - Beaver Island,Swearingen SA.227AT Merlin IVC,N318DH,AT-469,6,2,0
02/08/2001,15:40,"Nurnberg, Germany",E.A.S. Aeroservizi,502,"Nurnberg - Rome, Italy",Learjet 35A,I-MOCO,35-445,3,3,0
02/10/2001,12:00,"Jakobkondre, Suriname",Gum Air Charter,503,Paramaribo - Jakobkondre,GAF Nomad N24A,PZ-TBP,N24A-73,10,10,0
02/27/01,17:30,"Near Granton Harbour, Scotland",Loganair,504,Edinburgh - Belfast,Shorts 360-100,G-BNMT,SH3723,2,2,0
03/02/2001,12:00,"Rio Azul Farm, Brazil",Air taxi - Cuiaba Air Taxi,505,Unknown,Beech BE-55,PT-OET,Unknown,6,6,0
03/03/2001,14:48,"Bangkok, Thailand",Thai Airways,506,Bangkok - Chiang Mai.,Boeing B-737-4D7,HS-TDC,25321/2113,5,1,0
03/03/2001,09:55,"Unadilla, Georgia",Military - Florida Army National Guard,507,"Fort Walton Beach, Fl - Oceana Naval Air Station, VA",Short 360,93-1336,3684/3420,21,21,0
03/15/01,12:00,"Medina, Saudi Arabia",Vnukovo Airlines,508,"Istanbul, Turky - Moscow, Russia",Tupolev 154M,RA-85619,86A-738,174,3,0
03/17/01,10:00,"Near Lubango, Angola",Sociedade de Aviacao Ligeira Charter,509,Luanda - Lubango,Beechcraft 1900C,S9-CAE,UC-142,17,16,0
03/24/01,16:30,"Gustavia, St. Barthí©lí©my, French West Indies",Air Caraibes,510,St. Maarten - St. Barthí©lí©my,de Havilland Canada DHC-6 Twin Otter,F-OGES,254,19,19,1
03/26/01,18:25,"Jadura, Indonesia",Merpati Nusantara Airlines,511,Training,Fokker F-27 Friendship 500F,PK-MFL,10609,3,3,0
03/29/01,19:01,"Near Aspen, Colorado",Jetwingsco Inc. - Private Charter,512,Los Angeles - Aspen,Grummand Gulfstream III,N303GA,303,18,18,0
04/02/2001,16:30,"Ashbaubenon, Wisconsin",Jet Wings,513,"Green Bay - Ft. Myers, Fl",Cessna 501 Citation I/SP,N405PC,501-0150,1,1,0
04/04/2001,12:00,"Adar Yeil, Sudan",Military - Sudan Air Force,514,Adar Yeil - Khartoum,Antonov AN-24,Unknown,Unknown,30,14,0
04/07/2001,15:30,"Thanh Tranh Village, Vietnam",SFC Vietnam - Charter - Full Account,515,Vinh - Dong Hoi - Hue,Mil Mi-18 Helicopter,VN-8415,96168,16,16,0
04/28/01,05:15,"Near Roque Perez, Argentina",Private - Techint  group,516,San Fernando - El Calafate,Cessna  208B Grand Caravan,LV-WSC,208B-0580,10,10,0
05/16/01,13:15,"Malatya, Turkey",Military - Turkish Air Force,517,Diyarbakir - Ankara,CASA CN-235M-10,Unknown,C-006,34,34,0
05/17/01,12:21,"Mendoza, Argentina",Fuerza Aí©rea Argentina,518,Mendoza - Parana,Fokker F-27 Friendship 400M,TC-76,10412,5,5,0
05/17/01,07:45,"Near Sari, Iran",Faraz Qeshm Airlines,519,Tehran - Gorgan,Yakovlev YAK-40,EP-TQP,9740856,30,30,0
05/22/01,16:35,"Near Myakotino, Russia",Military - Russian Air Force,520,Rzhevsk - Morsansk,Antonov 12MGA,RA-12135,347002,7,7,0
06/15/01,14:30,"Jayapura, Indonesia",Manunggal Air,521,Jayapura - Wamena,Transall C-160NG,PK-VTP,233,19,1,0
07/04/2001,02:08,"Near Irkutsk, Russia",Vladivostokavia,522,Yekaterinburg - Irkutsk - Vladivostok,Tupolev TU-154M,RA-85845,86A-735,145,145,0
07/05/2001,11:40,"Off Chinhae, South Korea",Private  - Daewoo Shipbuilding,523,Jinhae - Ockpo,Sikorsky S-76B helicopter,HL9240,760341,12,8,0
07/12/2001,12:05,"Near Puerto Cabello, Venezuela",Private - OverteCompany,524,Puerto Cabello - Caracas,Antonov AN-28 PZL-MieleM-28 Sky Truck,YV-117CP,AJE 001-10,13,13,0
07/14/01,08:53,"Near Moscow, Russia",Russ Air Transport Company,525,Moscow - Norilsk,Ilyushin IL-76,RA-76588,43451530,10,10,0
07/30/01,16:00,"Haines, Alaska",Air Taxi,526,"Shagway, AK - Return",Piper PA-32-300,N39586,32-7840168,6,6,0
08/05/2001,04:43,"Reykjaví_k, Iceland",Naske Air,527,"Reykjaví_k, Iceland - Narsarsua, Greenland",Dassault Falcon 20C,D-CBNA,63,3,3,0
08/10/2001,14:35,"Near Meadview, Arizona",Papillon Grand Canyon Helicopters of Las Vegas,528,Grand Canyon NP - Las Vegas,Aerospatiale AS350 Eurocopter  helicoper,N169PA,2477,7,6,0
08/23/01,12:00,"Mugogo, DemocratiRepubliCongo",Victoria Airlines,529,Kama - Kapmene,Antonov 28,3C-LLA,1AJ005-22,11,4,0
08/24/01,18:46,"Terceira, Azores",Canadian Air Transat,530,Toronto - Lisbon,Airbus A-330-243,C-GITS,271,304,0,0
08/24/01,05:42,"Ithaca, New York",Ameristar Jet Charter,531,"Ithaca, NY - Jackson, MI",Learjet 25,N153TW,25-053,2,2,0
08/25/01,18:45,"Marsh Harbour, Bahamas",Blackhawk Int. Airways  - Private charter,532,Abaco - Miami,Cessna 402B,N8097W,402B1014,9,9,0
08/29/01,10:15,"Near Malaga, Spain",Binter Mediterríçneo,533,Melilla - Míçlaga,CASA  CN-235-200,EC-FBC,C033,47,4,0
09/11/2001,10:03,"Shanksville, Pennsylvania",United Air Lines,534,Newark - San Francisco,Boeing B-757-222,N591UA,28142/718,44,44,0
09/11/2001,09:45,"Arlington, Virginia.",American Airlines,535,Washington D.C. - Los Angeles,Boeing B-757-223,N644AA,24602/365,64,64,125
09/11/2001,08:47,"New York City, New York",American Airlines,536,Boston - Los Angeles,Boeing 767-223ER,N334AA,22332/169,92,92,2750
09/11/2001,09:03,"New York City, New York",United Air Lines,537,Boston - Los Angeles,Boeing B-767-222,N612UA,21873/41,65,65,2750
